,timestamp,subject,activity,heart_rate,breathing_rate
1230,120.1171875,x001,Rest,108.0,19.000152476576112
19456,99.4140625,x007,Rest,63.000482047438986,10.999893067721716
29913,220.3125,x010,Rest,74.99961634419887,14.000167766349268
53,5.17578125,x001,Rest,104.0,24.000121927548317
30293,257.421875,x010,Rest,77.99960099796684,17.999862556841563
37228,34.375,x013,Rest,114.02300538844544,7.000183111056856
20133,165.52734375,x007,Rest,59.99982619710577,16.00010664387837
7307,113.37890625,x003,Rest,88.3554378653266,14.3553269182084
28611,93.1640625,x010,Rest,74.99961634419887,10.999984673604636
25190,59.1796875,x009,Rest,64.41850061533785,6.999786370433668
29257,156.25,x010,Rest,74.99961634419887,15.000091463972344
28756,107.32421875,x010,Rest,73.39844753170797,11.99990837122771
19889,141.69921875,x007,Rest,58.04301008210142,14.999999839777828
26951,231.15234375,x009,Rest,73.99966463514968,5.000213629566332
21431,292.28515625,x007,Rest,64.00035987422804,17.999999807733392
25093,49.70703125,x009,Rest,63.05510145751107,6.999786370433668
6267,11.81640625,x003,Rest,86.00001919614334,19.000228772849336
27135,249.12109375,x009,Rest,80.0005496993952,5.000213629566332
1785,174.31640625,x001,Rest,114.0,15.480635911248292
26458,183.0078125,x009,Rest,73.99966463514968,5.000213629566332
21829,31.0546875,x008,Rest,92.9995241997443,14.999999771111185
38417,150.48828125,x013,Rest,121.820117956719,8.000045777764214
31574,82.421875,x011,Rest,90.00027082124151,14.320200201422164
29872,216.30859375,x010,Rest,74.99961634419887,14.000167766349268
3595,50.9765625,x002,Rest,122.000311142323,30.914249967634
11741,246.2890625,x004,Rest,83.00053496048425,15.99996938383148
8502,230.078125,x003,Rest,82.10890905982737,15.999984643086124
15465,9.765625,x006,Rest,73.00027466658528,20.0000751974311
19568,110.3515625,x007,Rest,63.000482047438986,13.99989303567728
8781,257.32421875,x003,Rest,83.6990760688685,11.999847334209129
39057,212.98828125,x013,Rest,120.99978046206095,7.000183111056856
10062,82.32421875,x004,Rest,78.99978721426818,15.99996938383148
33861,5.6640625,x012,Rest,72.00028673969494,5.000015266884389
9377,15.4296875,x004,Rest,83.00053496048425,17.00003041474636
11708,243.06640625,x004,Rest,80.30047084277366,14.999908352916602
33527,273.14453125,x011,Rest,94.00019435406745,14.99984740745262
30807,7.51953125,x011,Rest,84.99937073888,22.582171086764124
27717,5.859375,x010,Rest,76.00051661120973,12.999832068850782
31558,80.859375,x011,Rest,90.00027082124151,14.000061037018952
8495,229.39453125,x003,Rest,81.37089517063944,15.999984643086124
13053,74.31640625,x005,Rest,66.99972840051248,14.999893162328114
35957,210.3515625,x012,Rest,74.9994015702038,16.00013735770766
4657,154.6875,x002,Rest,113.9998224555106,21.999815396728597
